codigo,actividad,actividad_corta,sector_code,dane_groups,group_order,pib_2010_billones,pib_2025_billones,crec_pib,ocupados_2010_millones,ocupados_2025_millones,crec_ocupados,horas_2010_millones,horas_2025_millones,crec_horas,horas_semanales_2010,horas_semanales_2025,crec_horas_semanales,pib_trabajador_2010,pib_trabajador_2025,crec_pib_trabajador,pib_hora_2010,pib_hora_2025,crec_pib_hora
"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,C,"043,044; 045-047",24,18.795,25.37374199334111,0.02020977253576417,0.10836463380197149,0.16752242059692796,0.029466830387450127,268.41674379407726,394.48242062590276,0.026001203158624087,47.63417986546547,45.284687086183936,-0.003366429229702983,173.44219548922666,151.46475261596368,-0.008992089476260068,70.02171226106172,64.32160387041338,-0.005644662603738193
048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,C,048; 049,26,12.198,13.993707097802131,0.009197757217173308,0.15001945418075407,0.20429146613378552,0.020798859790929436,389.5032530571538,490.438888255353,0.015480498037845125,49.929838867104614,46.16696556310012,-0.005209999699817058,81.30945460782029,68.49873547159328,-0.011364729165285525,31.31681161648764,28.5330291559509,-0.0061869635436737624
"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,C,"050,051",28,5.32,6.32203412826802,0.011570945346875083,0.16903266473389073,0.20759758543399404,0.01379491991699,432.2552123102765,494.57100772015303,0.009018729374544066,49.17747850584187,45.814506453974545,-0.004711199916879738,31.47320672235341,30.453312426786965,-0.002193712482103427,12.3075438965008,12.7828644008289,0.0025294039625141096
"052|053,057|055|056",Equipo eléctrico y electrónico; Maquinaria e instalación; Muebles y colchones; Otras manufactureras,Equipo eléctrico y electrónico; Maquinaria e instalación; Muebles y colchones; Otras manufactureras,C,"052; 053,057; 055; 056",29,10.775,12.896909312540297,0.012056032315399756,0.31472407207319436,0.4212164485385318,0.0196200275222278,761.2150494754153,972.3814885521975,0.016456087345540382,46.51296882065572,44.39438221251844,-0.0031030580915285544,34.23633892705256,30.61824712042441,-0.0074184451096053206,14.155001280420686,13.263219697592987,-0.004328819596753242
054,Vehículos y equipo de transporte,Vehículos y equipo de transporte,C,054,31,2.0819999999999994,2.2369250351732886,0.004796345847470906,0.04292003026238436,0.03583197099670325,-0.011961096065929544,111.80307115490788,85.31469172724405,-0.017864657678630325,50.094537387958084,45.78780075346114,-0.0059750295147231736,48.50881947827259,62.42818837342491,0.01696030575990215,18.622028701835035,26.219693113641735,0.023073198315559873
058-060|061,"Energía eléctrica; Gas, vapor y aire acondicionado","Energía eléctrica; Gas, vapor y aire acondicionado",D+E,058-060; 061,34,14.85,21.855691082720767,0.02609886209267409,0.055666190007535046,0.08343828043470441,0.02734960078241344,141.77779628093953,199.6844708727592,0.02309447183052904,48.97939093652175,46.0230718839825,-0.004141850981052353,266.7687513370303,261.93841686160096,-0.0012174421334147922,104.74136564073835,109.45113051203373,0.0029365716899727445
"062|063,064,066|065","Agua; Aguas residuales, desechos y saneamiento; Reciclaje","Agua; Aguas residuales, desechos y saneamiento; Reciclaje",D+E,"062; 063,064,066; 065",36,7.032,8.283816181502885,0.010982037570737457,0.06615323466992988,0.2211988413751089,0.08379909546798969,165.91257884440586,497.6317523523899,0.07597434904850187,48.230846642014335,43.2635240397285,-0.00721973883555338,106.2986569755207,37.44963639956501,-0.0671868598172336,42.3837664930437,16.646478329294457,-0.06040321642912583
067|068|069,Edificaciones; Obras civiles; Actividades especializadas de construcción,Edificaciones; Obras civiles; Actividades especializadas de construcción,F,067; 068; 069,39,40.328,41.48803613365428,0.001892393851988805,0.958476067441326,1.5803850690432242,0.033900573700408776,2437.6566588903297,3752.517200123329,0.029176853870530817,48.90890264595737,45.66215773840009,-0.004568833744787892,42.07512463786031,26.251852758120158,-0.030958663398222508,16.543757240348242,11.056054888246946,-0.026510953793733916
070|071,Comercio; Reparación de vehículos,Comercio; Reparación de vehículos,G+H+I,070; 071,42,51.166,89.07313885503241,0.03765030807131198,3.3681929896937657,3.902758903545778,0.009868867129978698,8558.449362389825,9338.511986542782,0.005832134315025828,48.8646479477136,46.01533771630535,-0.003997284148807512,15.190934770234762,22.82312104242634,0.02750994891078018,5.978419434816007,9.53825823465139,0.031633681874713826
"072,074",Transporte terrestre y tuberías,Transporte terrestre y tuberías,G+H+I,"072,074",44,24.131,31.81156414769242,0.018592905348849387,0.8769417311406662,1.3007239382313887,0.02663080857807998,2719.5288389209627,3411.244267590685,0.015222599077796772,59.637521696777185,50.43410778540695,-0.011112280485800041,27.51722166148033,24.456814557397184,-0.007829399977157814,8.873228205799997,9.325501679819748,0.003319770732166605
073|075,Transporte acuático; Transporte aéreo,Transporte acuático; Transporte aéreo,G+H+I,073; 075,45,3.115,7.891843440684532,0.06393401519267106,0.03008525659672657,0.04570776702903816,0.028274546725688188,77.79019644777374,105.56439630988697,0.020562265711824512,49.724200007857334,44.41443274030845,-0.007500215811449995,103.53908699382434,172.6586957457546,0.03467893723571458,40.04360629287429,74.75857122810446,0.042497896442012184
076|077,Almacenamiento y apoyo al transporte; Correo y mensajería,Almacenamiento y apoyo al transporte; Correo y mensajería,G+H+I,076; 077,47,5.658000000000001,10.746074166070752,0.04369225184229797,0.26758645231457767,0.44607633247769646,0.03465684988492401,677.3921130612954,1060.6595384073698,0.03034434319575441,48.682477353937536,45.726027880096495,-0.0041680550316264275,21.144568236019634,24.090213677965192,0.008732752272774036,8.352621607048476,10.131501935301962,0.012954803638891343
078-080,Alojamiento y comida,Alojamiento y comida,G+H+I,078-080,49,23.796,40.636968158629095,0.036321454440124024,0.8633264591965569,1.7338397050460201,0.04758416755364192,2082.022343586752,3788.3715873850188,0.040713398029804226,46.37746335272037,42.018474686776486,-0.006558680186893762,27.56315382960164,23.43755771676165,-0.010751129563001172,11.429272156131638,10.726764051854634,-0.004220127844990484
081-084,Información y comunicaciones,Información y comunicaciones,J,081-084,50,18.256,31.286882674260237,0.03656636156932591,0.40266202835911996,0.3980526886598733,-0.0007672515581882422,1038.1272401983201,919.0652119031901,-0.008088216843617602,49.580005022534834,44.401988735819266,-0.0073265866204300645,45.338270594807916,78.59985264662826,0.03736227939459691,17.58551292470896,34.04207043096725,0.04501869941583636
085-088,Financieras y seguros,Financieras y seguros,K,085-088,51,22.312,53.11234172668485,0.05952318170777726,0.22083495304202078,0.4265539778314568,0.044865554348358705,519.1663267347093,980.1794132171772,0.043277731000169295,45.21008873048085,44.19043094184513,-0.001519643691555883,101.03473065585972,124.5149371169878,0.014028242483847597,42.97659314757772,54.18634691822161,0.015571549382189742
089,Inmobiliarias,Inmobiliarias,L,089,52,59.932,90.07380494244305,0.02753348280988499,0.2140472855106472,0.316513852209824,0.02642101005844233,568.8990699556783,753.4824241680412,0.01891008344358891,51.11191531262232,45.780134163007844,-0.007317588534577646,279.99420715390875,284.58092533255433,0.0010838366913195063,105.34733341130118,119.54333910561772,0.008463356587022464
090-093,"Profesionales, científicas y técnicas","Profesionales, científicas y técnicas",M+N,090-093,53,21.757,31.19124967170415,0.024304115269939475,0.28695348487630706,0.5706437187215897,0.046896069284137365,651.7557445404424,1238.6722253818268,0.04373785599574487,43.678731845644535,41.74341876967735,-0.00301674003853325,75.82065089531315,54.65976168384321,-0.021579939668362802,33.38213768309939,25.181197279279665,-0.01861936942707243
094-097,Servicios administrativos y de apoyo,Servicios administrativos y de apoyo,M+N,094-097,54,23.6,38.84395535022218,0.03377834256751866,0.5145249857557886,1.0802402302210108,0.05068917664162975,1095.2600789838327,2159.1023212955192,0.04628596029170118,40.93619242935901,38.43700440406418,-0.004190788720221494,45.867549008011395,35.95862685309816,-0.016094992172817513,21.54739358518002,17.990789490196445,-0.011954301404078382
"098,099",Administración pública y defensa,Administración pública y defensa,O+P+Q,"098,099",55,31.284,62.72372487733989,0.04746769464251033,0.49884721863817183,0.8122684920920301,0.03303603269687505,1321.2151061208135,1950.6872533782725,0.02631562553406619,50.93339575868174,46.18327163534786,-0.0065054915318533135,62.71258780474665,77.22043325328602,0.013970143817694014,23.678203386466087,32.15468023831735,0.020609711654187457
100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,O+P+Q,100; 101,56,31.079,52.82731031154428,0.03599922577879022,0.7473729246987799,1.0075592241345608,0.020114407949813007,1455.2109422454687,2046.5668738305994,0.02299457957667972,37.444259602649936,39.06177852699296,0.0028233809898394746,41.58432687741001,52.43097283628176,0.015571604229080549,21.357041166858895,25.812647994573645,0.012712331484192152
"102,103",Salud y servicios sociales,Salud y servicios sociales,O+P+Q,"102,103",58,23.573,49.78863414168853,0.051108844405916454,0.7100526035476815,1.0133705095546737,0.023996602787696553,1625.6818257250109,2342.3624768340856,0.024647701353720963,44.02929005114746,44.451098410792106,0.0006358405528414934,33.198948757064905,49.13171803624735,0.026476886294749757,14.500377396719108,21.255734171844473,0.02582462539781827
104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",R+S+T,104-108,59,10.994,40.570915803534106,0.09094771894553455,0.7965250974504131,1.235100196529484,0.029675031645217897,1624.1381499801132,2541.8184716848873,0.030310448890567887,39.212105257110785,39.57664697392972,0.0006171046454672702,13.80245272269581,32.84827896354853,0.059506820518328896,6.76912859914941,15.961374211212254,0.05885339716806759
109,Hogares como empleadores,Hogares como empleadores,R+S+T,109,60,4.276,6.72433785508047,0.030641095210144353,0.6723325600844939,0.7159043419566725,0.004195005051401246,1604.6949405408932,1508.0520226674012,-0.0041324314778707905,45.89918727637802,40.50960266094704,-0.008292648825559357,6.359947820261186,9.392788199470699,0.026335612132814434,2.6646809259326836,4.4589561593416684,0.03491782219559503
