codigo,actividad,actividad_corta,pib_2010_billones,pib_2025_billones,crec_pib,ocupados_2010_millones,ocupados_2025_millones,crec_ocupados,horas_semanales_2010,horas_semanales_2025,crec_horas_semanales,pib_trabajador_2010,pib_trabajador_2025,crec_pib_trabajador,pib_hora_2010,pib_hora_2025,crec_pib_hora
034,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos; elaboración de otros productos alimenticios (platos preparados y conservados mediante enlatado o congelado, elaboración de sopas y caldos en estado sólidos, polvo o instantáneas entre otros)","Frutas, hortalizas y otros alimentos",1.983,2.6566793006440523,0.019689063051441025,0.0494996908921976,0.052168953926241636,0.003507546469830647,45.42224781346889,44.75032332118254,-0.0009930635997928983,40.06085622471171,50.92452695908302,0.01612495754370169,16.960875305162944,21.88403911872191,0.017135037325343605
036,Elaboración de bebidas (incluido el hielo) y elaboración de productos de tabaco,Bebidas y tabaco,5.584999999999999,8.372832953181732,0.027361491994575493,0.1394128964361692,0.16441650915891984,0.011058221105046062,45.42224781346889,44.75032332118254,-0.0009930635997928983,40.06085622471172,50.92452695908301,0.01612495754370169,16.960875305162947,21.8840391187219,0.017135037325343383
"037,038","Preparación, hilatura, tejeduría y acabado de productos textiles; fabricación de otros productos textiles, Confección de prendas de vestir",Textiles y confecciones,7.967,10.607965725792193,0.01926979071826329,0.4813899335993708,0.49805116874437017,0.0022709216973502144,44.706603001298504,43.30123586410685,-0.0021270700642708196,16.549992934896746,21.29894756102227,0.01696035338641333,7.119062365186108,9.459202196669748,0.019128110281449784
039,"Curtido y recurtido de cueros; fabricación de calzado; fabricación de artículos de viaje, maletas, bolsos de mano y artículos similares, y fabricación de artículos de talabartería y guarnicionería; adobo y teñido de pieles","Cuero, calzado y artículos de viaje",1.676,1.1849977163851964,-0.022846256986206348,0.13365241144631937,0.1828688716093106,0.02112176316134029,50.96155607452283,42.48450717265144,-0.012055547430434355,12.539990725667936,6.480040621221088,-0.0430585477009362,4.732070336483822,2.9332143429671795,-0.03138131925318832
040,"Transformación de la madera y fabricación de productos de madera y de corcho, excepto muebles; fabricación de artículos de cestería y espartería",Madera,1.052,1.0115700594317696,-0.002609221793317351,0.024688671870395897,0.02088143890053406,-0.01110348524723681,45.96407241720608,40.667128960311736,-0.008129438135766498,42.610635579042615,48.44350354639104,0.00858963837691662,17.82773493521492,22.908079848463824,0.01685610719332109
041,"Fabricación de papel, cartón y productos de papel y de cartón",Papel y cartón,2.769,3.60263545379592,0.017700116404734345,0.06498377605430251,0.07436777256099823,0.00903288877970132,45.96407241720608,40.667128960311736,-0.008129438135766498,42.610635579042615,48.44350354639105,0.00858963837691662,17.82773493521492,22.908079848463828,0.01685610719332109
042,"Actividades de impresión; producción de copias a partir de grabaciones originales (Copia a partir de un original en CD, DVD, Blu-ray)",Impresión y reproducción,1.578,1.8796293993284645,0.011729349405886769,0.05375330362698627,0.041980983995312124,-0.016344185320070204,46.303888298861565,42.75261263865032,-0.00530558408932269,29.356335211512132,44.77335260979963,0.028539997738021627,12.192170650333376,20.13972851213563,0.03402611021632951
"043,044","Coquización, fabricación de productos de la refinación del petróleo y actividades de mezcla de combustibles",Coquización y refinación,8.555,11.380767730722491,0.019209437475487867,0.049324790751575746,0.07513806040127524,0.028457418606117724,47.63417986546546,45.28468708618392,-0.003366429229702983,173.44219548922666,151.46475261596368,-0.008992089476260068,70.02171226106171,64.32160387041338,-0.005644662603738193
045-047,"Fabricación de sustancias químicas básicas, abonos y compuestos inorgánicos nitrogenados, plásticos y caucho sintético en formas primarias; fabricación de otros productos químicos; fabricación de fibras sintéticas y artificiales; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",Químicos y farmacéuticos,10.24,13.992974262618619,0.02103509971896811,0.05903984305039575,0.09238436019565273,0.03029964632609139,47.63417986546547,45.28468708618392,-0.003366429229702983,173.44219548922666,151.46475261596365,-0.008992089476260068,70.02171226106171,64.32160387041338,-0.005644662603738193
048,Fabricación de productos de caucho y de plástico,Caucho y plástico,2.476,3.0731977001390605,0.014509202001246724,0.03045156325229932,0.044865028222506806,0.026171361603037457,49.929838867104614,46.16696556310013,-0.005209999699817058,81.30945460782029,68.49873547159328,-0.011364729165285525,31.316811616487637,28.533029155950896,-0.0061869635436737624
049,Fabricación de otros productos minerales no metálicos,Minerales no metálicos,9.722,10.92050939766307,0.007780193550365855,0.11956789092845477,0.15942643791127872,0.019365000703937207,49.929838867104614,46.16696556310012,-0.005209999699817058,81.30945460782029,68.49873547159328,-0.011364729165285525,31.316811616487637,28.533029155950903,-0.006186963543673651
"050,051","Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",Metalurgia y productos metálicos,5.32,6.32203412826802,0.011570945346875083,0.16903266473389073,0.20759758543399404,0.01379491991699,49.17747850584187,45.814506453974545,-0.004711199916879738,31.47320672235341,30.453312426786965,-0.002193712482103427,12.3075438965008,12.7828644008289,0.0025294039625141096
052,"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",Equipo eléctrico y electrónico,1.653,2.8607531984501176,0.03724297604058724,0.022754903958412447,0.030795177419006198,0.02037665421935997,48.44263510398223,45.54524298608375,-0.004103167794619611,72.64368168817907,92.89614277995733,0.016529505797181265,28.83810667235954,39.22394891549483,0.02071768171619781
"053,057","Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",Maquinaria e instalación,4.118,4.018355967096478,-0.0016316509433085269,0.16290222125578707,0.1822570518959724,0.0075126065820594334,46.75964547974958,44.480303901064545,-0.0033260612059575756,25.278967765172258,22.047739307173977,-0.00907607256289289,10.396443140156272,9.53219626420482,-0.005769200069475788
054,"Fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte",Vehículos y equipo de transporte,2.0819999999999994,2.2369250351732886,0.004796345847470906,0.04292003026238436,0.03583197099670325,-0.011961096065929544,50.094537387958084,45.78780075346114,-0.0059750295147231736,48.50881947827259,62.42818837342491,0.01696030575990215,18.622028701835035,26.219693113641735,0.023073198315559873
055," Fabricación de muebles, colchones y somieres",Muebles y colchones,1.912,2.409689803018235,0.015542765743037812,0.049315747880575175,0.08335457877690364,0.0356100487466815,45.861418995594015,44.1488991244764,-0.0025338661284337594,38.77057698952816,28.90890744547708,-0.01937725790506739,16.25741277436308,12.592398424934212,-0.01688617909387835
056,Otras industrias manufactureras,Otras manufactureras,3.0919999999999996,3.608110343975464,0.010344205456541022,0.07975119897841966,0.12480964044664951,0.030308764100364982,45.861418995594015,44.1488991244764,-0.0025338661284337594,38.770576989528166,28.908907445477084,-0.01937725790506739,16.257412774363083,12.592398424934213,-0.01688617909387835
058-060,Generación de energía eléctrica; transmisión de energía eléctrica y distribución y comercialización de energía eléctrica,Energía eléctrica,12.705,18.54986127440577,0.025552111479585804,0.04762551811755776,0.07081764292790571,0.026802183720729733,48.97939093652175,46.0230718839825,-0.004141850981052353,266.7687513370303,261.93841686160096,-0.0012174421334147922,104.74136564073835,109.45113051203373,0.0029365716899727445
061,Producción de gas; distribución de combustibles gaseosos por tuberías; suministro de vapor y aire acondicionado,"Gas, vapor y aire acondicionado",2.145,3.3058298083149955,0.0292563292919521,0.008040671889977284,0.012620637506798708,0.03051091670088768,48.97939093652175,46.0230718839825,-0.004141850981052353,266.7687513370303,261.9384168616009,-0.0012174421334147922,104.74136564073835,109.45113051203371,0.0029365716899725225
062,"Captación, tratamiento y distribución de agua",Agua,2.073,2.4271334978250003,0.01056974234296737,0.019501657490154242,0.06481060248299748,0.08335710423736753,48.23084664201435,43.263524039728495,-0.007219738835553491,106.29865697552071,37.449636399565,-0.0671868598172336,42.3837664930437,16.646478329294457,-0.06040321642912583
"063,064,066","Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos","Aguas residuales, desechos y saneamiento",3.8279999999999994,4.417444723164031,0.009593656119009086,0.036011743787896976,0.11795694559040741,0.08231071436364967,48.23084664201435,43.263524039728495,-0.007219738835553491,106.29865697552071,37.449636399565,-0.0671868598172336,42.3837664930437,16.646478329294457,-0.06040321642912583
065,Recuperación de materiales (reciclaje),Reciclaje,1.131,1.4392379605138546,0.016197214235906587,0.010639833391878654,0.038431293301704035,0.08938990078634923,48.23084664201435,43.2635240397285,-0.007219738835553491,106.2986569755207,37.44963639956501,-0.0671868598172336,42.383766493043694,16.646478329294457,-0.06040321642912583
067,Construcción de edificaciones residenciales y no residenciales,Edificaciones,22.035,20.466390757447634,-0.004911103090774915,0.5237061135208693,0.7796170025034526,0.026879720527496653,48.90890264595737,45.66215773840009,-0.004568833744787892,42.07512463786032,26.25185275812016,-0.030958663398222508,16.543757240348246,11.056054888246948,-0.026510953793733916
068,"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",Obras civiles,9.751,11.939425353011725,0.01358992383173474,0.23175213582673004,0.4548031509630744,0.04597181311808596,48.90890264595737,45.66215773840009,-0.004568833744787892,42.07512463786031,26.25185275812016,-0.030958663398222397,16.543757240348246,11.056054888246948,-0.026510953793733916
069,Actividades especializadas para la construcción de edificaciones y obras de ingeniería civil (Alquiler de maquinaria y equipo de construcción con operadores),Actividades especializadas de construcción,8.542,9.082220023194926,0.00409660063909012,0.20301781809372663,0.3459649155766972,0.03617519987356155,48.90890264595737,45.66215773840009,-0.004568833744787892,42.07512463786031,26.25185275812016,-0.030958663398222397,16.543757240348242,11.056054888246948,-0.026510953793733916
070,"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",Comercio,46.676,82.26391788590291,0.038502908551398374,3.3321735296888066,3.858862517824809,0.009831188573375949,48.834587315887376,45.992141263835194,-0.003989904327928895,14.007673845353155,21.31817796200576,0.028392587100154687,5.516138417171213,8.913804609705553,0.032512212043626976
071,Mantenimiento y reparación de vehículos automotores y motocicletas,Reparación de vehículos,4.49,6.809220969129495,0.028150613802142344,0.03601946000495888,0.04389638572096929,0.013272145893274967,51.645568084864436,48.05450152246835,-0.004793047845879639,124.65483933911979,155.12031018710346,0.014683585223544071,46.41653752147936,62.07707485673863,0.01957043510122869
"072,074",Transporte terrestre y transporte por tuberías,Transporte terrestre y tuberías,24.131,31.81156414769242,0.018592905348849387,0.8769417311406662,1.3007239382313887,0.02663080857807998,59.637521696777185,50.43410778540695,-0.011112280485800041,27.51722166148033,24.456814557397184,-0.007829399977157814,8.873228205799997,9.325501679819748,0.003319770732166605
073,Transporte acuático,Transporte acuático,0.231,0.20710213733070768,-0.007253937061877158,0.0022310415004314086,0.0011994886005375148,-0.04052742622713579,49.724200007857334,44.41443274030845,-0.007500215811449995,103.53908699382433,172.65869574575456,0.03467893723571458,40.04360629287429,74.75857122810444,0.042497896442012184
075,Transporte aéreo,Transporte aéreo,2.884,7.6847413033538245,0.06751896627361531,0.02785421509629516,0.04450827842850064,0.03173934237574927,49.72420000785734,44.41443274030845,-0.007500215811449995,103.53908699382434,172.65869574575456,0.03467893723571458,40.04360629287429,74.75857122810446,0.042497896442012184
076,Almacenamiento y actividades complementarias al transporte,Almacenamiento y apoyo al transporte,4.917000000000001,9.521505769207131,0.04504187995604636,0.2325419911683949,0.3952437241316897,0.035994794063605395,48.68247735393753,45.726027880096495,-0.0041680550316264275,21.144568236019634,24.090213677965192,0.008732752272774036,8.352621607048476,10.13150193530196,0.012954803638891343
077,Actividades de correo y de servicios de mensajería,Correo y mensajería,0.741,1.2245683968636212,0.034056627886121627,0.03504446114618275,0.05083260834600683,0.025104642985260828,48.68247735393753,45.726027880096495,-0.0041680550316264275,21.144568236019634,24.090213677965192,0.008732752272774036,8.352621607048478,10.131501935301962,0.012954803638891343
078-080,Alojamiento y servicios de comida,Alojamiento y comida,23.796,40.636968158629095,0.036321454440124024,0.8633264591965569,1.7338397050460201,0.04758416755364192,46.37746335272037,42.018474686776486,-0.006558680186893762,27.56315382960164,23.43755771676165,-0.010751129563001172,11.429272156131638,10.726764051854634,-0.004220127844990484
081-084,Información y comunicaciones,Información y comunicaciones,18.256,31.286882674260237,0.03656636156932591,0.40266202835911996,0.3980526886598733,-0.0007672515581882422,49.580005022534834,44.401988735819266,-0.0073265866204300645,45.338270594807916,78.59985264662826,0.03736227939459691,17.58551292470896,34.04207043096725,0.04501869941583636
085-088,Actividades financieras y de seguros,Financieras y seguros,22.312,53.11234172668485,0.05952318170777726,0.22083495304202078,0.4265539778314568,0.044865554348358705,45.21008873048085,44.19043094184513,-0.001519643691555883,101.03473065585972,124.5149371169878,0.014028242483847597,42.97659314757772,54.18634691822161,0.015571549382189742
089,Actividades inmobiliarias,Inmobiliarias,59.932,90.07380494244305,0.02753348280988499,0.2140472855106472,0.316513852209824,0.02642101005844233,51.11191531262232,45.780134163007844,-0.007317588534577646,279.99420715390875,284.58092533255433,0.0010838366913195063,105.34733341130118,119.54333910561772,0.008463356587022464
090-093,"Actividades profesionales, científicas y técnicas","Profesionales, científicas y técnicas",21.757,31.19124967170415,0.024304115269939475,0.28695348487630706,0.5706437187215897,0.046896069284137365,43.678731845644535,41.74341876967735,-0.00301674003853325,75.82065089531315,54.65976168384321,-0.021579939668362802,33.38213768309939,25.181197279279665,-0.01861936942707243
094-097,Actividades de servicios administrativos y de apoyo,Servicios administrativos y de apoyo,23.6,38.84395535022218,0.03377834256751866,0.5145249857557886,1.0802402302210108,0.05068917664162975,40.93619242935901,38.43700440406418,-0.004190788720221494,45.867549008011395,35.95862685309816,-0.016094992172817513,21.54739358518002,17.990789490196445,-0.011954301404078382
"098,099",Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración pública y defensa,31.284,62.72372487733989,0.04746769464251033,0.49884721863817183,0.8122684920920301,0.03303603269687505,50.93339575868174,46.18327163534786,-0.0065054915318533135,62.71258780474665,77.22043325328602,0.013970143817694014,23.678203386466087,32.15468023831735,0.020609711654187457
100,Educación de mercado,Educación de mercado,15.572999999999999,22.071952627494337,0.023523687703661755,0.37449205432395183,0.4209716401107999,0.007830155393737659,37.444259602649936,39.06177852699296,0.0028233809898394746,41.58432687741,52.43097283628177,0.015571604229080549,21.357041166858895,25.812647994573645,0.012712331484192152
101,Educación de no mercado,Educación de no mercado,15.506,30.755357684049944,0.04671408160981949,0.3728808703748281,0.5865875840237607,0.030664974533606948,37.444259602649936,39.06177852699297,0.0028233809898394746,41.58432687741,52.43097283628177,0.015571604229080549,21.357041166858895,25.812647994573645,0.012712331484192152
"102,103",Actividades de atención de la salud humana y de servicios sociales,Salud y servicios sociales,23.573,49.78863414168853,0.051108844405916454,0.7100526035476815,1.0133705095546737,0.023996602787696553,44.02929005114746,44.451098410792106,0.0006358405528414934,33.198948757064905,49.13171803624735,0.026476886294749757,14.500377396719108,21.255734171844473,0.02582462539781827
104-108,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios","Artes, entretenimiento y otros servicios",10.994,40.570915803534106,0.09094771894553455,0.7965250974504131,1.235100196529484,0.029675031645217897,39.212105257110785,39.57664697392972,0.0006171046454672702,13.80245272269581,32.84827896354853,0.059506820518328896,6.76912859914941,15.961374211212254,0.05885339716806759
109,Actividades de los hogares individuales en calidad de empleadores,Hogares como empleadores,4.276,6.72433785508047,0.030641095210144353,0.6723325600844939,0.7159043419566725,0.004195005051401246,45.89918727637802,40.50960266094704,-0.008292648825559357,6.359947820261186,9.392788199470699,0.026335612132814434,2.6646809259326836,4.4589561593416684,0.03491782219559503
