anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2021,6192.000000000001,116040.64429988983,5254513.6571490485,273234710.17175055,C03,"Madera, papel e impresión","Madera, papel e impresión",4,C,C03,6192000000000.001,53.36061375183074,22661.835299431095
2022,6689.0,130955.67080942789,5713262.086358706,297089628.4906527,C03,"Madera, papel e impresión","Madera, papel e impresión",4,C,C03,6689000000000.0,51.07835314542514,22515.09093058244
2023,6740.0,122762.33193193043,5215999.860647696,271231992.7536802,C03,"Madera, papel e impresión","Madera, papel e impresión",4,C,C03,6740000000000.0,54.90283455789364,24849.57593524353
2024,6477.999999999999,129410.82286273656,5531634.507705239,287644994.4006724,C03,"Madera, papel e impresión","Madera, papel e impresión",4,C,C03,6477999999999.999,50.05763704069081,22520.816027052188
2025,6433.40447307494,137230.1954568444,5668308.712815095,294752053.0663849,C03,"Madera, papel e impresión","Madera, papel e impresión",4,C,C03,6433404473074.94,46.88038555696797,21826.495884071046
2010,30822.000000000004,258384.08798272558,12652307.631754443,657919996.8512311,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,30822000000000.004,119.28753136710426,46847.641274793896
2011,32688.0,281209.6417815544,13706659.064083891,712746271.3323624,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,32688000000000.0,116.24068005958439,45862.04279805651
2012,32768.0,267055.79614489776,13131933.309837632,682860532.111557,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,32768000000000.0,122.70095041195401,47986.37270582038
2013,33774.0,287679.917933818,13993595.69242635,727666976.0061702,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,33774000000000.0,117.40131269006358,46414.089293113146
2014,34786.0,271446.3745501732,13180899.787741568,685406788.9625616,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,34786000000000.0,128.15054191696444,50752.34234643696
2015,35555.0,290190.58839600073,13909545.550072849,723296368.6037881,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,35555000000000.0,122.52292604156008,49156.88996010506
2016,37081.0,294633.2284648388,14054528.83783866,730835499.5676105,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,37081000000000.0,125.8547794938384,50737.81996350547
2017,37118.0,278703.90854433714,13282898.71532927,690710733.1971221,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,37118000000000.0,133.180765902661,53738.84929830225
2018,37535.00000000001,270045.8776511607,12786497.805351172,664897885.8782609,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,37535000000000.01,138.99490089045867,56452.27755600423
2019,37685.0,287738.39124657714,13801558.428751862,717681038.2950969,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,37685000000000.0,130.9696625352502,52509.399007563916
2021,38222.0,245531.45232100043,11702854.215975765,608548419.2307397,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,38222000000000.0,155.67048391840942,62808.47799804668
2022,40657.0,312668.0577516556,14944287.275202274,777102938.3105183,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,40657000000000.0,130.03247051316268,52318.68005594143
2023,41065.0,327279.2905609686,15433855.072375767,802560463.7635398,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,41065000000000.0,125.47387257413415,51167.484387941484
2024,39003.0,351285.1914166785,16434604.532456547,854599435.6877406,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,39003000000000.0,111.02944545628858,45638.925526100145
2025,39627.18999617694,371813.8867307135,17017717.47848569,884921308.8812557,C04,"Refinación, químicos y minerales","Refinación, químicos y minerales",5,C,C04,39627189996176.94,106.57802575533432,44780.4675946552
2010,13136.0,291395.2544300308,14311066.21578324,744175443.2207285,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,13136000000000.0,45.079663447828,17651.751505194126
2011,14287.0,310906.7063138941,15103913.671137223,785403510.8991356,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14287000000000.0,45.95269162697225,18190.649521854237
2012,14502.0,317852.0443695993,15491070.50555944,805535666.2890909,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14502000000000.0,45.62500149641017,18002.9272531249
2013,14298.0,316421.25856704806,15333590.032140195,797346681.6712902,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14298000000000.0,45.18659733783445,17931.974044251954
2014,14852.000000000002,313076.53369507147,15080073.335503072,784163813.4461597,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14852000000000.002,47.438879639779934,18939.92013573033
2015,15004.000000000002,302711.7093512448,14508833.5141562,754459342.7361224,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,15004000000000.002,49.565310942730804,19887.08887292255
2016,15266.999999999998,308400.06727995013,14790084.207104465,769084378.7694322,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,15266999999999.998,49.50388025091247,19850.877772901655
2017,13725.0,298731.58001528535,14281489.126909023,742637434.5992692,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,13725000000000.0,45.94425537232363,18481.427626128327
2018,14032.0,276915.1871995013,13280849.292507568,690604163.2103935,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14032000000000.0,50.672554806070494,20318.441080299614
2019,14297.000000000002,297201.807154963,14298311.117909957,743512178.1313177,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,14297000000000.002,48.10536024952719,19229.00581928988
2021,15196.0,209835.99568491615,9891320.47983161,514348664.95124376,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,15196000000000.0,72.41846161998768,29544.161452116266
2022,17042.0,283488.98386700946,13349629.216579756,694180719.2621473,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,17042000000000.0,60.1152107130722,24549.803137883373
2023,16224.0,296072.684790832,13921934.075722275,723940571.9375583,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,16224000000000.0,54.797354951747245,22410.6793138807
2024,16059.0,295772.90140795766,13826573.43336214,718981818.5348312,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,16059000000000.0,54.295034885058406,22335.752568438584
2025,15482.18207986086,317481.1689055135,14524346.749972913,755266030.9985914,C05,"Metalurgia, maquinaria y equipo","Metalurgia, maquinaria y equipo",6,C,C05,15482182079860.861,48.76567052223673,20498.978431998003
2010,4986.999999999999,235281.51263943865,10790344.033074446,561097889.7198712,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,4986999999999.999,21.19588549076704,8887.932197516846
2011,5134.0,253042.96173435147,11599641.831927203,603181375.2602146,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5134000000000.0,20.28904485156064,8511.536016484552
2012,5259.0,261924.61914020166,11772005.199560259,612144270.3771335,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5259000000000.0,20.078295874833323,8591.112021288713
2013,5279.0,236968.7890099138,10785707.621695284,560856796.3281548,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5279000000000.0,22.277195330475138,9412.384827215825
2014,5435.0,262974.80815928854,12027901.095617149,625450856.9720918,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5435000000000.0,20.667378894741596,8689.7314783638
2015,5611.0,343699.09424501495,15888523.766359976,826203235.8507187,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5611000000000.0,16.3253266998721,6791.307219007086
2016,5558.0,314000.24454412813,14368617.641687306,747168117.3677399,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5558000000000.0,17.70062315737752,7438.754238578509
2017,5429.0,294692.2484151823,13407086.336111614,697168489.477804,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5429000000000.0,18.4226087696452,7787.213682113563
2018,5585.999999999999,307485.69979614846,13698440.201218711,712318890.463373,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5585999999999.999,18.166698495908292,7841.993347061499
2019,5556.999999999999,303736.9184057218,13647472.54770724,709668572.4807764,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5556999999999.999,18.295438134975548,7830.415796171568
2021,5856.999999999999,236400.23508642922,10729364.63296968,557926960.9144233,C06,Muebles y otras manufactureras,Muebles y otras manufactureras,7,C,C06,5856999999999.999,24.775779084393243,10497.78987271125
